"1015",0.0225115795214157,0.207693749361112,0.325639811233225,0.408308360264198,0.537103799328935,0.552441563838841,0.552477275054557,0.691928991886245,5
"1016",0.0788935093090179,0.203852040836727,0.327866962095651,0.410484023792367,0.534665962895454,0.550256385231476,0.550297314876419,0.695675592259781,5
"1017",0.0340090711649295,0.113721967360244,0.319072530788537,0.393219554667001,0.53452528954665,0.544822468984514,0.544848063607987,0.690321418905008,5
"1019",0.0139521045562516,0.127752877952667,0.255168495829902,0.357611315907736,0.467783595085339,0.486842364405713,0.486865657935162,0.645904280595528,5
"1020",0.0370248619177416,0.15836844676536,0.408165040750272,0.445640484234979,0.564248012970191,0.577660807994067,0.577710541522914,0.714325838921819,5
"1021",0.0521690993676445,0.205215229046885,0.382317147005457,0.484171491360942,0.557733967314409,0.584616294000076,0.584656361577293,0.715059727749475,5
"1022",0.0125638086772889,0.0729607629745856,0.276838429453846,0.339781560473399,0.473276904211252,0.489196164657218,0.489224933328864,0.649289289767381,5
"1023",0.0519643298731193,0.100123907381747,0.23776334834147,0.356028267416824,0.506316727124901,0.51371331441659,0.513758493967939,0.66733181442742,5
"1024",0.0187816517770383,0.0941786283336528,0.283197714990092,0.341634399024819,0.493868909895296,0.497626113140764,0.497656840573892,0.655968034934848,5
"1025",0.0353272599889189,0.127828886841221,0.293749377363302,0.336977356829925,0.458115313234494,0.478232110713303,0.478282643040612,0.641941904417955,5
"1026",0.0300392793848423,0.129531556776998,0.301518364985855,0.345137814006079,0.493814401088734,0.505994712722828,0.506028296782388,0.661304891465476,5
"1027",0.0628598063794557,0.11587001470081,0.250819825331644,0.388073864393241,0.478019253430083,0.506620486543707,0.506655909702573,0.671015312597662,5
"1028",0.0089516478385611,0.0447589344079069,0.196532547740898,0.307108332807339,0.453903741645238,0.46945353287562,0.469470786279889,0.643158046776701,5
"1029",0.00930188080317349,0.0486036043078139,0.204682895083291,0.335405609145497,0.450650509259222,0.477109093896116,0.477146022449124,0.639840340524621,5
"1030",0.0150681826455585,0.0999095976363836,0.210649759113381,0.358823821293766,0.482008888167718,0.499266101185212,0.499281492173135,0.655423052176532,5
"1031",0.0472188308651002,0.0779518414583188,0.324170147145551,0.360222789566728,0.499162405256811,0.516269925133156,0.516308979716659,0.670465519148366,5
"1032",0.0232025151404646,0.0790081042317697,0.172954699950126,0.311528042986955,0.416262978915107,0.443270620029122,0.443334241928491,0.61394762745263,5
"1033",0.0134029778079004,0.0546958037426229,0.309993152632741,0.379170823311638,0.492708873320324,0.513874588305753,0.513896813181117,0.666094298090832,5
"1034",0.0120159314161557,0.0533133118187319,0.311493982387464,0.362329143868076,0.49339361414509,0.51510556125675,0.51514826877582,0.663336671425746,5
"1035",0.239033723081571,0.293676267873918,0.496431006311292,0.519868837160606,0.621238067789061,0.622558607729026,0.622571835613482,0.733832750495197,5
"1036",0.0342604570490546,0.0647920812156491,0.228909535466478,0.31141939419827,0.475742057318608,0.480066414122096,0.480100042822715,0.640916898053409,5
"1037",0.0252615879357536,0.126026096004403,0.329584161131538,0.407101994163432,0.523807660994225,0.540323796432682,0.54036009414398,0.679202483821682,5
"1038",0.0482746360494564,0.118317188465929,0.3762372866581,0.422704167134389,0.532097716487605,0.554239212089147,0.554294169704085,0.690361115015396,5
"1039",0.0335884255176517,0.174774093940158,0.299645688938129,0.380881967504156,0.515101519179442,0.52143502504153,0.521454397675685,0.673581170928291,5
"1040",0.0541354346273639,0.0890479516169343,0.268949407314777,0.326237505707528,0.478313658457811,0.483016092395541,0.483023806519326,0.644213298802052,5
"1041",0.0012044624651169,0.00640489440815614,0.332633013380302,0.342040687108439,0.490659392745438,0.49632400814202,0.496334163240229,0.660019145618209,5
"1042",0.0134161011071799,0.0885403703549847,0.266094420835734,0.351529814487692,0.474081120562134,0.500790992052698,0.500835278231664,0.657366220528876,5
"1043",0.00869110831467168,0.0453456667546753,0.170078448533331,0.284358006804272,0.417112304605985,0.426414031756811,0.426422000057275,0.614554290520588,5
"1044",0.0732358612730888,0.153551884284924,0.288932179063692,0.389139158189602,0.520458046927135,0.530604916733289,0.530644997941475,0.684771839678281,5
"1045",0.0357455012623781,0.186579563566263,0.372867639455638,0.413680031439753,0.520842062923301,0.546455215029147,0.546477556121723,0.692731554477144,5
"1046",0.0880010766461534,0.172730281605808,0.381832000235743,0.434413899654838,0.569046659570896,0.58038463125612,0.580417563279963,0.720538627750828,5
"1047",0.0277610130159526,0.121498421832875,0.277456784197014,0.35176408027341,0.468169951748907,0.486593209647471,0.486632329789777,0.645828766104722,5
"1048",0.0229223255758953,0.126327307729308,0.311245196281023,0.376819647752709,0.525814501298423,0.532707002711105,0.532746677379352,0.681367628281395,5
"1049",0.0279853808662175,0.109571256077886,0.361549244183482,0.413101667690858,0.547376632304499,0.554831859459307,0.554854454245308,0.694506678690635,5
"1050",0.00704347026075618,0.0324650523607331,0.290017727409386,0.36035252257224,0.504057342817005,0.520103286225824,0.520250437866804,0.676351943320173,5
"1051",0.0133043463847783,0.0743067339299472,0.209098124694696,0.341253003495591,0.460052148344139,0.476718017867262,0.476735872399299,0.631325693224802,5
"1052",0.0164488759424455,0.123649267316296,0.252417881552601,0.375219449927683,0.501305933942339,0.516736931196116,0.516762212655337,0.674635416566415,5
"1053",0.0373252069185631,0.156688863879689,0.300157159068296,0.387576006376327,0.517113155453741,0.52366860521574,0.52369253371888,0.679411470615823,5
"1054",0.0332776127447683,0.100190534198147,0.300647661444501,0.373731418950156,0.503572985192818,0.521581527194305,0.521606155582247,0.676296159998465,5
"1055",0.0125110785755031,0.0680896591043239,0.254958600743695,0.295090851312446,0.445975948054655,0.455718386614296,0.455757841594245,0.622468981968118,5
"1056",0.0870490739962849,0.392923774972581,0.519384630237896,0.565580116173203,0.661323288042952,0.665315775134649,0.66534408763559,0.777042201409756,5
